zpid,longitude,latitude,bathrooms,bedrooms,address,zipcode,living_area,lot_area,lot_area_unit,home_type,price,rent_zestimate,sale_zestimate,time_on_zillow
87703511,-87.629715,41.872677,1.0,1.0,780 S Federal St APT 705,60605,700.0,,,CONDO,199000.0,1926.0,196300.0,1591763000
60202939,-87.641846,41.895363,1.0,1.0,525 W Superior St APT 333,60654,0.0,,,CONDO,299995.0,,,1592934000
3872869,-87.62812,41.871628,2.0,2.0,801 S Plymouth Ct APT 813,60605,1100.0,,,CONDO,255000.0,,,1595668000
89944902,-87.62338,41.866997,1.0,1.0,1600 S Indiana Ave #1702,60605,846.0,,,CONDO,299000.0,,,1597759000
3865860,-87.62327,41.89653,3.0,3.0,161 E Chicago Ave UNIT 33DE,60611,2850.0,,,CONDO,1249500.0,6618.0,1185700.0,1600154000
63702819,-87.63324,41.87315,2.0,2.0,701 S Wells St APT 1704,60607,1250.0,,,CONDO,340000.0,,,1604346000
101271456,-87.62927,41.89304,3.0,3.0,33 W Ontario St APT 40B,60654,1918.0,,,CONDO,750000.0,,,1607064000
443321705,-87.62531,41.895123,3.0,2.0,100 E Huron St #3503-3502,60611,3000.0,,,CONDO,950000.0,,,1631972000
87720622,-87.629875,41.872593,1.0,0.0,680 S Federal St APT 709,60605,540.0,,,CONDO,139000.0,,,1652377000
58367938,-87.61682,41.893208,1.0,0.0,401 E Ontario St APT 1705,60611,800.0,,,CONDO,230000.0,,,1655060000
3865041,-87.62608,41.889942,1.0,1.0,405 N Wabash Ave UNIT 1707,60611,765.0,,,CONDO,279900.0,2167.0,275000.0,1754651000
65568482,-87.626045,41.893887,2.0,3.0,55 E Erie St APT 1804,60611,1762.0,,,CONDO,925000.0,5002.0,906000.0,1766961000
2132613818,-87.621994,41.867016,2.0,2.0,1201 S Prairie Ave #4605,60605,1639.0,,,CONDO,799000.0,,,1824866000
62013285,-87.6443,41.876953,1.0,1.0,700 W Van Buren St APT 1102,60607,850.0,,,CONDO,315000.0,,,1834460000
3866750,-87.621475,41.89397,1.0,1.0,233 E Erie St APT 1605,60611,687.0,,,CONDO,239000.0,2314.0,234600.0,1835071000
3868983,-87.617935,41.884876,2.0,2.0,360 E Randolph St APT 3902,60601,1450.0,,,CONDO,799000.0,,,1840744000
3869135,-87.616516,41.884716,1.0,1.0,400 E Randolph St APT 1127,60601,860.0,,,CONDO,339000.0,,,1844946000
101503911,-87.62982,41.886063,1.0,1.0,200 N Dearborn St UNIT 4608,60601,775.0,,,CONDO,255000.0,2077.0,,1848870000
119098008,-87.62567,41.881485,2.0,2.0,60 E Monroe St UNIT 2103,60603,1487.0,,,CONDO,699000.0,4021.0,683000.0,1849154000
89961269,-87.62463,41.86774,2.0,2.0,1160 S Michigan Ave APT 1105,60605,1479.0,,,CONDO,474900.0,3415.0,473900.0,1853047000
89952154,-87.62463,41.86774,2.0,2.0,1160 S Michigan Ave APT 1203,60605,1485.0,,,CONDO,469000.0,,,1854870000
3864947,-87.62608,41.889942,1.0,1.0,405 N Wabash Ave UNIT 1015,60611,750.0,,,CONDO,247000.0,2104.0,242700.0,1857558000
3866175,-87.61671,41.894665,2.0,3.0,680 N Lake Shore Dr #1316,60611,1650.0,,,CONDO,630000.0,,,1863262000
3863806,-87.62902,41.887913,1.0,0.0,300 N State St APT 5125,60654,0.0,,,CONDO,249900.0,2318.0,257600.0,1912763000
2093766252,-87.63489,41.885376,4.0,3.0,223 W Lake St UNIT 2S,60606,3308.0,,,CONDO,1250000.0,8549.0,1202000.0,1914254000
2093766253,-87.63518,41.88607,4.0,3.0,223 W Lake St UNIT 3N,60606,2700.0,,,CONDO,1150000.0,7533.0,1111500.0,1914881000
3873804,-87.64869,41.876286,1.0,1.0,400 S Green St APT 406,60607,1138.0,,,CONDO,383000.0,,,1922982000
70471655,-87.6264,41.871185,1.0,2.0,40 E 9th St APT 1807,60605,1125.0,,,CONDO,271000.0,,,1925665000
80813640,-87.6246,41.86614,1.0,1.0,1250 S Michigan Ave APT 2405,60605,800.0,,,CONDO,299000.0,,,1927768000
80835718,-87.615585,41.88926,4.0,3.0,445 E North Water St APT 2501,60611,3700.0,,,CONDO,1949000.0,,,1928582000
54539345,-87.63034,41.874752,2.0,2.0,547 S Clark St APT 801,60605,1407.0,,,CONDO,425000.0,3027.0,419900.0,1933153000
65567884,-87.646614,41.882866,2.0,1.0,737 W Washington Blvd APT 2007,60661,0.0,,,CONDO,399000.0,,,1933153000
54538284,-87.64174,41.88637,2.0,2.0,226 N Clinton St APT 117,60661,1150.0,,,CONDO,460000.0,,,1934650000
113960341,-87.625175,41.860516,1.0,2.0,50 E 16th St UNIT 912,60616,1128.0,,,CONDO,349000.0,,,1939162000
89893690,-87.64796,41.883003,2.0,2.0,817 W Washington Blvd UNIT 106,60607,0.0,,,CONDO,549000.0,,,1940057000
347899955,-87.63766,41.89408,3.0,3.0,360 W Erie St #5C,60654,1909.0,,,CONDO,1350000.0,,,1947273000
126302111,-87.62455,41.863777,1.0,1.0,1400 S Michigan Ave APT 1107,60605,751.0,,,CONDO,307500.0,,,1977551000
2085256559,-87.61481,41.88478,4.0,3.0,155 Harbor Dr #1112-13,60601,2500.0,,,CONDO,1390000.0,6592.0,1337100.0,2000971000
70472380,-87.62536,41.86874,2.0,2.0,1111 S Wabash Ave APT 2410,60605,1200.0,,,CONDO,400000.0,,,2004876000
89968837,-87.62463,41.86774,2.0,2.0,1160 S Michigan Ave APT 2603,60605,1485.0,,,CONDO,480000.0,,,2005754000
63701949,-87.61805,41.891663,1.0,0.0,512 N McClurg Ct APT 2409,60611,0.0,,,CONDO,199000.0,,,2007570000
3866367,-87.61671,41.894665,2.0,2.0,680 N Lake Shore Dr APT 220,60611,1250.0,,,CONDO,359900.0,,,2012070000
89908119,-87.62042,41.891712,2.0,1.0,240 E Illinois St APT 1902,60611,1050.0,,,CONDO,475000.0,,,2012648000
80809802,-87.61482,41.89077,2.0,2.0,474 N Lake Shore Dr APT 2002,60611,1257.0,,,CONDO,450000.0,,,2013871000
3864659,-87.6239,41.891865,1.0,1.0,535 N Michigan Ave APT 2311,60611,820.0,,,CONDO,265000.0,2190.0,256700.0,2016569000
65568946,-87.61498,41.892143,2.0,2.0,530 N Lake Shore Dr APT 1108,60611,1500.0,,,CONDO,699900.0,4210.0,682100.0,2017162000
61960823,-87.63368,41.89024,4.0,3.0,433 N Wells St UNIT 601,60654,4100.0,,,CONDO,1695000.0,,,2017474000
443839262,-87.620636,41.863293,3.0,4.0,1445 S Prairie Ave,60605,0.0,,,TOWNHOUSE,1050000.0,,,2018083000
58368091,-87.62153,41.89237,1.0,1.0,211 E Ohio St APT 508,60611,900.0,,,CONDO,245000.0,2307.0,240100.0,2018358000
89917497,-87.61461,41.892853,4.0,3.0,600 N Lake Shore Dr APT 1105,60611,2540.0,,,CONDO,1549724.0,,,2021970000
2075718654,-87.64183,41.894367,4.0,3.0,676 N Kingsbury St #201,60654,2231.0,,,CONDO,1175000.0,,,2023173000
70472460,-87.64419,41.878937,2.0,1.0,210 S Desplaines St APT 504,60661,930.0,,,CONDO,340000.0,,,2023475000
119098557,-87.62567,41.881485,2.0,1.0,60 E Monroe St #2606,60603,975.0,,,CONDO,449900.0,2553.0,438700.0,2023764000
60270196,-87.6284,41.873478,1.0,1.0,633 S Plymouth Ct APT 804,60605,0.0,,,CONDO,215000.0,2462.0,215600.0,2024384000
440852610,-87.61735,41.88715,5.0,4.0,363 E Wacker Dr #1903,60601,3500.0,,,CONDO,2850000.0,,2720300.0,2024384000
113953594,-87.621994,41.867016,2.0,2.0,1201 S Prairie Ave APT 3602,60605,1722.0,,,CONDO,1099999.0,4138.0,1085400.0,2024959000
89893999,-87.62064,41.89314,1.0,1.0,600 N Fairbanks Ct UNIT 2908,60611,926.0,,,CONDO,429974.0,2834.0,412000.0,2027058000
58367733,-87.61682,41.893208,2.0,3.0,401 E Ontario St APT 3906,60611,1850.0,,,CONDO,675000.0,,,2028250000
65565565,-87.64219,41.89429,1.0,1.0,510 W Erie St #1103,60610,800.0,,,CONDO,299900.0,2554.0,296400.0,2034245000
89916926,-87.63337,41.89024,2.0,2.0,154 W Hubbard St #204,60654,1574.0,,,CONDO,640000.0,,,2039077000
98365213,-87.63328,41.87237,2.0,2.0,170 W Polk St APT 1408,60605,1250.0,,,CONDO,475000.0,,,2062174000
3871389,-87.62837,41.87504,1.0,1.0,523 S Plymouth Ct APT 1103,60605,1050.0,,,CONDO,375000.0,,,2084654000
119096977,-87.62567,41.881485,2.0,2.0,60 E Monroe St UNIT 3704,60603,1376.0,,,CONDO,675000.0,,,2086766000
70474692,-87.6228,41.865414,2.0,2.0,125 E 13th St UNIT 512,60605,1224.0,,,CONDO,399000.0,,,2088284000
2073088314,-87.65007,41.883347,3.0,2.0,900 W Washington Blvd #402,60607,1573.0,,,CONDO,1025000.0,,,2088570000
159464501,-87.624695,41.894268,3.0,2.0,118 E Erie St UNIT 19C,60611,1912.0,,,CONDO,1025000.0,,,2092163000
245567011,-87.62468,41.894466,3.0,2.0,118 E Erie St UNIT 27E,60611,2461.0,,,CONDO,1799000.0,,,2097865000
49911492,-87.64952,41.893158,3.0,3.0,855 W Erie St APT 125,60642,2000.0,0.0,sqft,TOWNHOUSE,574999.0,3890.0,564900.0,2105069000
70469702,-87.62713,41.89449,2.0,2.0,21 E Huron St APT 2601,60611,1332.0,,,CONDO,765000.0,,,2105683000
346109277,-87.626884,41.861122,3.0,3.0,1529 S State St #TOWNHOUSE 5,60605,1955.0,,,TOWNHOUSE,418000.0,,418100.0,2107779000
65567826,-87.646614,41.882866,2.0,2.0,737 W Washington Blvd APT 1104,60661,1358.0,,,CONDO,482500.0,3874.0,478800.0,2108082000
2082341353,-87.649216,41.8797,6.0,5.0,128 S Green St UNIT 5AB,60607,4700.0,,,CONDO,3225000.0,,,2111963000
121076231,-87.636665,41.89626,1.0,1.0,757 N Orleans St APT 805,60654,983.0,,,CONDO,392000.0,2800.0,392000.0,2115270000
113950600,-87.62642,41.888954,4.0,3.0,401 N Wabash Ave #66A,60601,3080.0,,,CONDO,2750000.0,,,2122167000
3867128,-87.61702,41.893105,3.0,3.0,400 E Ohio St APT 4003,60611,1992.0,,,CONDO,850000.0,,,2177679000
2144275644,-87.62727,41.86836,2.0,3.0,1101 S State St APT 1300,60605,1480.0,,,CONDO,399000.0,,,2178280000
443772777,-87.63471,41.872475,2.0,3.0,234 W Polk St #3708,60607,1517.0,,,CONDO,1250000.0,,1234100.0,2182162000
443772103,-87.63471,41.872475,2.0,2.0,234 W Polk St #3704,60607,1535.0,,,CONDO,1075000.0,,1063800.0,2183683000
70472336,-87.62536,41.86874,2.0,1.0,1111 S Wabash Ave APT 1905,60605,923.0,,,CONDO,299900.0,2518.0,300600.0,2184858000
51176415,-87.64174,41.88637,2.0,2.0,226 N Clinton St APT 220,60661,0.0,,,CONDO,389995.0,,,2189975000
89916380,-87.62927,41.892204,1.0,1.0,545 N Dearborn St APT 1502,60654,850.0,,,CONDO,300000.0,,,2191452000
440579941,-87.623825,41.896397,4.0,3.0,777 N Michigan Ave #2600-2602,60611,2015.0,,,CONDO,550000.0,,537400.0,2191770000
99357515,-87.61461,41.892853,2.0,2.0,600 N Lake Shore Dr APT 2209,60611,1290.0,,,CONDO,620000.0,3898.0,605800.0,2193561000
101367526,-87.625694,41.882275,1.0,2.0,5 N Wabash Ave APT 904,60602,1080.0,,,CONDO,325000.0,,,2194182000
63701868,-87.61805,41.891663,1.0,0.0,512 N McClurg Ct APT 1109,60611,679.0,,,CONDO,198000.0,,,2194183000
70471642,-87.6264,41.871185,2.0,2.0,40 E 9th St APT 1508,60605,1360.0,,,CONDO,350000.0,,,2198371000
80853192,-87.62102,41.88652,1.0,1.0,222 N Columbus Dr APT 1806,60601,700.0,,,CONDO,275000.0,,,2202274000
70450025,-87.64786,41.860725,1.0,2.0,833 W 15th Pl UNIT 810,60608,0.0,,,CONDO,275000.0,2434.0,286700.0,2203485000
70449207,-87.64235,41.890823,1.0,1.0,501 N Clinton St APT 1907,60654,910.0,,,CONDO,350000.0,,,2203778000
101443146,-87.616455,41.89148,1.0,1.0,505 N McClurg Ct APT 906,60611,1053.0,,,CONDO,394500.0,,,2205876000
159464373,-87.64666,41.884834,3.0,2.0,720 W Randolph St APT 801,60661,1710.0,,,CONDO,659000.0,,,2237388000
113959258,-87.621994,41.867016,2.0,2.0,1201 S Prairie Ave APT 1806,60605,1207.0,,,CONDO,600000.0,3106.0,596500.0,2256265000
63703917,-87.64711,41.862953,2.0,2.0,1418 S Halsted St APT 1A,60607,1354.0,,,CONDO,359800.0,,,2283268000
99346910,-87.616455,41.89148,1.0,1.0,505 N McClurg Ct APT 1706,60611,1053.0,,,CONDO,420000.0,,,2299782000
3864008,-87.62902,41.887913,1.0,1.0,300 N State St APT 4531,60654,725.0,,,CONDO,349900.0,,,2357671000
60268565,-87.6283,41.893764,2.0,1.0,630 N State St APT 1810,60654,920.0,,,CONDO,399000.0,2897.0,394700.0,2363354000
2062800400,-87.61735,41.887146,5.0,4.0,363 E Wacker Dr UNIT 2003,60601,3536.0,,,CONDO,2950000.0,,,2373881000
2133713652,-87.62186,41.89249,1.0,1.0,211 E Ohio St APT 2606,60611,0.0,,,CONDO,220000.0,,,2412873000
2058882833,-87.615555,41.88608,4.0,3.0,211 N Harbor Dr #3302,60601,2893.0,,,CONDO,2510000.0,3563.0,2406100.0,2432970000
70475082,-87.62122,41.86559,2.0,2.0,233 E 13th St APT 1610,60605,1008.0,,,CONDO,360000.0,2847.0,364500.0,2433859000
113965472,-87.62642,41.888954,2.0,1.0,401 N Wabash Ave #83E,60601,1017.0,,,CONDO,810000.0,,,2441080000
89960190,-87.62308,41.891228,3.0,2.0,160 E Illinois St APT 1708,60611,1716.0,,,CONDO,529900.0,,,2441657000
65434021,-87.63227,41.888863,1.0,1.0,345 N La Salle Dr APT 2510,60654,750.0,,,CONDO,296000.0,,,2463564000
49911152,-87.64483,41.87842,1.0,1.0,728 W Jackson Blvd APT 226,60661,1406.0,1406.0,sqft,CONDO,422000.0,,,2466868000
87690235,-87.61622,41.887146,3.0,2.0,420 E Waterside Dr UNIT 508,60601,1500.0,,,CONDO,684000.0,4724.0,670200.0,2491176000
80388931,-87.635864,41.893406,1.0,1.0,630 N Franklin St APT 810,60654,712.0,,,CONDO,265000.0,,,2508868000
3862583,-87.63088,41.895256,2.0,2.0,70 W Huron St APT 1502,60654,1265.0,,,CONDO,350000.0,,,2514237000
80820753,-87.62572,41.88392,2.0,2.0,130 N Garland Ct APT 902,60602,0.0,,,CONDO,599900.0,,,2519053000
113951933,-87.62642,41.888954,2.0,1.0,401 N Wabash Ave #78E,60601,1017.0,,,CONDO,810000.0,,,2520879000
113963735,-87.62642,41.888954,2.0,1.0,401 N Wabash Ave #75E,60601,1017.0,,,CONDO,810000.0,,,2521196000
101392252,-87.62982,41.886063,1.0,1.0,200 N Dearborn St UNIT 4405,60601,755.0,,,CONDO,269900.0,1918.0,,2523290000
80813187,-87.6246,41.86614,2.0,2.0,1250 S Michigan Ave APT 810,60605,1260.0,,,CONDO,430000.0,,,2523588000
70466277,-87.64219,41.89102,2.0,2.0,501 N Clinton St APT 604,60654,1285.0,,,CONDO,575000.0,3793.0,569100.0,2525396000
80827808,-87.627686,41.89435,1.0,0.0,2 E Erie St APT 2004,60611,617.0,,,CONDO,240000.0,,,2530475000
70472244,-87.62536,41.86874,2.0,2.0,1111 S Wabash Ave APT 808,60605,1177.0,,,CONDO,379000.0,,,2531092000
70472240,-87.62536,41.86874,2.0,2.0,1111 S Wabash Ave APT 803,60605,1300.0,,,CONDO,370000.0,3082.0,370900.0,2538868000
3865810,-87.62327,41.89653,2.0,1.0,161 E Chicago Ave APT 26H,60611,1575.0,,,CONDO,599000.0,3145.0,579400.0,2541881000
118958196,-87.62567,41.881485,3.0,3.0,60 E Monroe St UNIT 5201,60603,2450.0,,,CONDO,1775000.0,,,2542168000
70469645,-87.62713,41.89449,3.0,2.0,21 E Huron St APT 1404,60611,1900.0,,,CONDO,1124900.0,,,2542493000
2142521993,-87.65034,41.87626,1.0,1.0,913 W Van Buren St APT 4C,60607,1200.0,,,CONDO,399000.0,,,2543369000
101290524,-87.625275,41.879898,2.0,2.0,65 E Monroe St UNIT 4206,60603,1520.0,,,CONDO,719000.0,,,2547276000
70470399,-87.62572,41.88392,3.0,2.0,130 N Garland Ct APT 1605,60602,1641.0,,,CONDO,704900.0,,,2549688000
58368608,-87.62153,41.89237,1.0,1.0,211 E Ohio St APT 2912,60611,0.0,,,CONDO,229000.0,2176.0,228000.0,2600396000
58368264,-87.62153,41.89237,1.0,1.0,211 E Ohio St APT 1401,60611,700.0,,,CONDO,253000.0,2097.0,248400.0,2601280000
99357273,-87.62982,41.886063,1.0,1.0,200 N Dearborn St UNIT 1808,60601,770.0,,,CONDO,249900.0,1934.0,,2619560000
70469774,-87.62713,41.89449,4.0,3.0,21 E Huron St APT 4401,60611,3828.0,,,CONDO,2645000.0,17830.0,2539300.0,2641169000
70469655,-87.62713,41.89449,3.0,2.0,21 E Huron St APT 1602,60611,1786.0,,,CONDO,950000.0,5058.0,924700.0,2702968000
89969068,-87.64472,41.88764,2.0,1.0,650 W Wayman St UNIT 604C,60661,1200.0,,,CONDO,425000.0,,,2708374000
121069524,-87.650406,41.878227,2.0,2.0,225 S Sangamon St UNIT 811,60607,1000.0,,,CONDO,440000.0,,,2714393000
89900967,-87.64979,41.894375,2.0,2.0,675 N Peoria St APT 4N,60642,1502.0,,,CONDO,575000.0,,,2722771000
403080720,-87.625275,41.879898,2.0,1.0,65 E Monroe St UNIT 4122,60603,1100.0,,,CONDO,375000.0,,,2778852000
443674209,-87.61735,41.88715,3.0,3.0,363 E Wacker Dr UNIT 2706,60601,2437.0,,,CONDO,2675000.0,,,2792642000
443673731,-87.6147,41.886337,2.0,3.0,211 N Harbor Dr #2108,60601,1574.0,,,CONDO,1340000.0,,1290600.0,2793853000
3864044,-87.628494,41.888065,1.0,1.0,300 N State St APT 4935,60654,725.0,,,CONDO,289000.0,,,2814251000
80811540,-87.61459,41.890835,1.0,1.0,474 N Lake Shore Dr APT 2303,60611,800.0,,,CONDO,330000.0,,,2873960000
60270928,-87.62691,41.86209,1.0,1.0,5 E 14th Pl APT 502,60605,900.0,,,CONDO,330000.0,2353.0,329100.0,2984378000
306333903,-87.64183,41.894367,3.0,3.0,676 N Kingsbury St #205,60654,2598.0,,,CONDO,1637747.0,,,2993658000
63701320,-87.63419,41.883335,2.0,2.0,208 W Washington St APT 1910,60606,1270.0,,,CONDO,349999.0,3013.0,347000.0,3064787000
3871602,-87.62947,41.874146,1.0,1.0,600 S Dearborn St APT 614,60605,950.0,,,CONDO,240000.0,,,3119383000
2062853206,-87.621475,41.89397,2.0,2.0,233 E Erie St APT 910-909,60611,0.0,,,CONDO,360000.0,,,3323385000
63699877,-87.640755,41.89341,2.0,2.0,645 N Kingsbury St APT 2504,60654,985.0,,,CONDO,425000.0,,,3408578000
2101754463,-87.61816,41.89023,1.0,1.0,440 N McClurg Ct APT 802,60611,750.0,,,CONDO,284000.0,,,3488672000
70449773,-87.62536,41.86874,3.0,3.0,1111 S Wabash Ave APT 3002,60605,2000.0,,,CONDO,750000.0,4937.0,746100.0,3571478000
101361926,-87.61725,41.891483,2.0,2.0,505 N McClurg Ct APT 1101,60611,1196.0,,,CONDO,630000.0,,,3662392000
80849832,-87.61459,41.890835,2.0,2.0,474 N Lake Shore Dr APT 4705,60611,1257.0,,,CONDO,465000.0,,,3664783000
3870099,-87.61479,41.88492,2.0,2.0,155 N Harbor Dr APT 1111,60601,1369.0,,,CONDO,510000.0,,,3666871000
2074046150,-87.64947,41.86075,2.0,2.0,1525 S Sangamon St #317-P,60608,1200.0,,,CONDO,364999.0,2588.0,,3690259000
443532934,-87.61735,41.88715,4.0,3.0,363 E Wacker Dr #4009,60601,2680.0,,,CONDO,2850000.0,,2712200.0,3740080000
2054582591,-87.621124,41.86669,6.0,5.0,1211 S Prairie Ave #5400,60605,10000.0,,,CONDO,5999000.0,,,3832427000
439924675,-87.6147,41.886337,3.0,2.0,211 N Harbor Dr #1406,60601,1384.0,,,CONDO,1140000.0,,1100300.0,3838764000
346409972,-87.63471,41.872475,2.0,2.0,234 W Polk St #2409,60607,1223.0,,,CONDO,670000.0,,665400.0,3906573000
99357448,-87.62064,41.89314,2.0,2.0,600 N Fairbanks Ct UNIT 1805,60611,1253.0,,,CONDO,600000.0,3762.0,580400.0,3907752000
3872768,-87.62812,41.871628,2.0,2.0,801 S Plymouth Ct APT 315,60605,1014.0,,,CONDO,283900.0,,,3975862000
2053552218,-87.63471,41.872475,2.0,2.0,234 W Polk St #2604,60607,1111.0,,,CONDO,700000.0,3275.0,699000.0,4014298000
70449832,-87.63265,41.872303,1.0,1.0,732 S Financial Pl APT 215,60605,1034.0,,,CONDO,290000.0,2217.0,288400.0,4034066000
65568374,-87.626045,41.893887,3.0,2.0,55 E Erie St APT 4402,60611,1889.0,,,CONDO,1599999.0,,,4097972000
3863626,-87.62902,41.887913,1.0,1.0,300 N State St APT 5303,60654,725.0,,,CONDO,325000.0,2121.0,320500.0,4233273000
65568236,-87.628654,41.88285,1.0,1.0,20 N State St APT 501,60602,755.0,,,CONDO,240000.0,,,4343352000
2090259342,-87.61817,41.8902,1.0,1.0,440 N McClurg Ct APT 715,60611,775.0,,,CONDO,289000.0,,,4355074000
101315826,-87.62042,41.891712,2.0,1.0,240 E Illinois St APT 1107,60611,1071.0,,,CONDO,468000.0,,,4359880000
2066772677,-87.61735,41.887146,3.0,3.0,363 E Wacker Dr #6301,60601,3448.0,,,CONDO,4250000.0,8303.0,3992100.0,4439357000
70474140,-87.646965,41.860863,2.0,2.0,811 W 15th Pl UNIT 806,60608,1301.0,,,CONDO,375000.0,,,4445689000
113962168,-87.62642,41.888954,2.0,1.0,401 N Wabash Ave UNIT 51C,60601,990.0,,,CONDO,595000.0,,,4526971000
101325792,-87.62749,41.884834,1.0,1.0,8 E Randolph St UNIT 2502,60601,934.0,,,CONDO,325000.0,,,4537471000
159467676,-87.63479,41.876556,2.0,2.0,235 W Van Buren St #1907,60607,1128.0,,,CONDO,355000.0,2856.0,350500.0,4580077000
80833949,-87.62572,41.88392,1.0,1.0,130 N Garland Ct APT 2608,60602,809.0,,,CONDO,344900.0,,,4629285000
2067219623,-87.61735,41.887146,2.0,3.0,363 E Wacker Dr #3501,60601,2480.0,,,CONDO,1799000.0,2577.0,1745700.0,4686575000
60268567,-87.6283,41.893764,2.0,1.0,630 N State St APT 1903,60654,965.0,,,CONDO,350000.0,,,4771803000
442552778,-87.63471,41.872475,1.0,1.0,234 W Polk St #2707,60607,760.0,,,CONDO,457500.0,,457000.0,4860338000
2106102513,-87.6497,41.8614,4.0,4.0,931 W College Pkwy #931,60608,2756.0,,,TOWNHOUSE,770000.0,,,4871154000
3869298,-87.616516,41.884716,2.0,2.0,400 E Randolph St APT 1710,60601,1250.0,,,CONDO,459500.0,3731.0,,4872045000
442071620,-87.6147,41.886337,2.0,2.0,211 N Harbor Dr #3704,60601,1251.0,,,CONDO,1220000.0,,1171000.0,4875933000
58366764,-87.63613,41.889545,2.0,2.0,333 W Hubbard St APT 1002,60654,1606.0,,,CONDO,649999.0,4482.0,647500.0,4887962000
3863980,-87.62902,41.887913,1.0,1.0,300 N State St APT 4135,60654,725.0,,,CONDO,280000.0,2197.0,278500.0,4922727000
99357542,-87.62042,41.891712,2.0,1.0,240 E Illinois St APT 1002,60611,1068.0,,,CONDO,625000.0,3350.0,605100.0,4945871000
62012848,-87.61805,41.891663,2.0,2.0,512 N McClurg Ct APT 2707,60611,1445.0,,,CONDO,549000.0,,,4965079000
60270699,-87.62996,41.861107,2.0,2.0,61 W 15th St APT 707,60605,1171.0,,,CONDO,349000.0,,,5025670000
58368704,-87.64037,41.879616,2.0,2.0,130 S Canal St APT 205,60606,1300.0,,,CONDO,425000.0,,,5043073000
80835729,-87.62572,41.88392,3.0,3.0,130 N Garland Ct APT 3501,60602,2157.0,,,CONDO,1100000.0,,,5125290000
442993850,-87.61735,41.88715,3.0,2.0,363 E Wacker Dr #3703,60601,2200.0,,,CONDO,1975000.0,,1882400.0,5128864000
58367787,-87.61682,41.893208,1.0,1.0,401 E Ontario St APT 3208,60611,775.0,,,CONDO,289900.0,2315.0,283000.0,5129796000
119094164,-87.62815,41.88095,1.0,1.0,8 W Monroe St APT 1005,60603,709.0,,,CONDO,225000.0,,,5132769000
65565547,-87.64219,41.89429,2.0,1.0,510 W Erie St APT 808,60610,0.0,,,CONDO,320000.0,3064.0,308400.0,5136082000
119088428,-87.6217,41.862442,4.0,2.0,1600 S Prairie Ave UNIT 2404,60605,3400.0,,,CONDO,2250000.0,,,5144169000
65551464,-87.61498,41.892143,2.0,2.0,530 N Lake Shore Dr APT 2607,60611,0.0,,,CONDO,575000.0,,,5214971000
62013484,-87.6417,41.87485,2.0,2.0,500 S Clinton St APT 646,60607,1100.0,,,CONDO,318000.0,,,5216171000
80815713,-87.62102,41.88652,1.0,1.0,222 N Columbus Dr APT 2706,60601,685.0,,,CONDO,260000.0,,,5220694000
80826639,-87.62742,41.89358,1.0,1.0,10 E Ontario St APT 3608,60611,955.0,,,CONDO,298000.0,,,5222775000
80852676,-87.627464,41.89042,1.0,0.0,440 N Wabash Ave APT 610,60611,560.0,,,CONDO,220000.0,,,5461877000
3862976,-87.6396,41.888153,1.0,2.0,345 N Canal St APT 1301,60606,1000.0,,,CONDO,379000.0,2711.0,370800.0,5465482000
70471141,-87.61612,41.88616,2.0,2.0,201 N Westshore Dr APT 907,60601,1446.0,,,CONDO,599000.0,4226.0,582600.0,5471152000
80851288,-87.627464,41.89042,1.0,1.0,440 N Wabash Ave APT 2907,60611,683.0,,,CONDO,280000.0,,,5817054000
63701218,-87.63419,41.883335,1.0,1.0,208 W Washington St APT 601,60606,825.0,,,CONDO,219500.0,2063.0,217000.0,6074466000
63698941,-87.6437,41.895943,1.0,1.0,758 N Larrabee St APT 625,60654,0.0,,,CONDO,250000.0,2527.0,244200.0,6074786000
70475099,-87.62122,41.86559,2.0,2.0,233 E 13th St APT 1902,60605,1346.0,,,CONDO,624900.0,3306.0,620900.0,6134766000
101345961,-87.625694,41.882275,1.0,1.0,5 N Wabash Ave APT 1406,60602,820.0,,,CONDO,225000.0,2197.0,219800.0,6180922000
113950906,-87.63333,41.874077,2.0,2.0,611 S Wells St #1405,60610,1250.0,,,CONDO,350000.0,3370.0,348600.0,6233465000
441584531,-87.63471,41.872475,2.0,2.0,234 W Polk St #2501,60607,1310.0,,,CONDO,710000.0,,708500.0,6237378000
58368063,-87.61682,41.893208,2.0,2.0,401 E Ontario St APT 409,60611,0.0,,,CONDO,375000.0,3142.0,381000.0,6246085000
3875897,,,2.0,2.0,(undisclosed Address),60605,1500.0,871.2,sqft,TOWNHOUSE,465000.0,,,6259567000
70469051,-87.62659,41.895115,1.0,1.0,30 E Huron St APT 2510,60611,782.0,,,CONDO,320000.0,,,6263486000
70427044,-87.64108,41.894962,11.0,7.0,460 W Huron St,60654,10360.0,7405.2,sqft,SINGLE_FAMILY,7500000.0,,,6324979000
2124853551,-87.6264,41.871185,3.0,3.0,40 E 9th St APT 1918,60605,2500.0,,,CONDO,500000.0,,,6330682000
